selection,unit,onset,duration,pitch,staff,voice,bar,measure_position
mozart_545,1,29.75,0.25,74,,1,8,1.75
mozart_545,1,30.0,0.25,76,,1,8,2.0
mozart_545,1,30.25,0.25,74,,1,8,2.25
mozart_545,1,30.5,0.25,72,,1,8,2.5
mozart_545,1,30.75,0.25,71,,1,8,2.75
mozart_545,1,31.0,0.25,69,,1,8,3.0
mozart_545,1,31.0,1.0,48,,2,8,3.0
mozart_545,1,31.0,1.0,52,,2,8,3.0
mozart_545,1,31.25,0.25,67,,1,8,3.25
mozart_545,1,31.5,0.25,65,,1,8,3.5
mozart_545,1,31.75,0.25,64,,1,8,3.75
beethoven_moon,1,0.0,0.3333333333333333,56,up,2,1,0.0
beethoven_moon,1,0.0,4.0,49,down,4,1,0.0
beethoven_moon,1,0.0,4.0,37,down,4,1,0.0
beethoven_moon,1,0.3333333333333333,0.3333333333333333,61,up,2,1,0.3333333333333333
beethoven_moon,1,0.6666666666666666,0.3333333333333333,64,up,2,1,0.6666666666666666
beethoven_moon,1,1.0,0.3333333333333333,56,up,2,1,1.0
beethoven_moon,1,1.3333333333333333,0.3333333333333333,61,up,2,1,1.3333333333333333
beethoven_moon,1,1.6666666666666667,0.3333333333333333,64,up,2,1,1.6666666666666667
beethoven_moon,1,2.0,0.3333333333333333,56,up,2,1,2.0
beethoven_moon,1,2.3333333333333335,0.3333333333333333,61,up,2,1,2.3333333333333335
beethoven_moon,1,2.6666666666666665,0.3333333333333333,64,up,2,1,2.6666666666666665
beethoven_moon,1,3.0,0.3333333333333333,56,up,2,1,3.0
beethoven_moon,1,3.3333333333333335,0.3333333333333333,61,up,2,1,3.3333333333333335
beethoven_moon,1,3.6666666666666665,0.3333333333333333,64,up,2,1,3.6666666666666665
beethoven_moon,1,4.0,0.3333333333333333,56,up,2,2,0.0
beethoven_moon,1,4.0,4.0,47,down,4,2,0.0
beethoven_moon,1,4.0,4.0,35,down,4,2,0.0
beethoven_moon,1,4.333333333333333,0.3333333333333333,61,up,2,2,0.3333333333333333
beethoven_moon,1,4.666666666666667,0.3333333333333333,64,up,2,2,0.6666666666666666
beethoven_moon,1,5.0,0.3333333333333333,56,up,2,2,1.0
beethoven_moon,1,5.333333333333333,0.3333333333333333,61,up,2,2,1.3333333333333333
beethoven_moon,1,5.666666666666667,0.3333333333333333,64,up,2,2,1.6666666666666667
beethoven_moon,1,6.0,0.3333333333333333,56,up,2,2,2.0
beethoven_moon,1,6.333333333333333,0.3333333333333333,61,up,2,2,2.3333333333333335
beethoven_moon,1,6.666666666666667,0.3333333333333333,64,up,2,2,2.6666666666666665
beethoven_moon,1,7.0,0.3333333333333333,56,up,2,2,3.0
beethoven_moon,1,7.333333333333333,0.3333333333333333,61,up,2,2,3.3333333333333335
beethoven_moon,1,7.666666666666667,0.3333333333333333,64,up,2,2,3.6666666666666665
beethoven_moon,1,8.0,0.3333333333333333,57,up,2,3,0.0
beethoven_moon,1,8.0,2.0,45,down,4,3,0.0
beethoven_moon,1,8.0,2.0,33,down,4,3,0.0
beethoven_moon,1,8.333333333333334,0.3333333333333333,61,up,2,3,0.3333333333333333
beethoven_moon,1,8.666666666666666,0.3333333333333333,64,up,2,3,0.6666666666666666
beethoven_moon,1,9.0,0.3333333333333333,57,up,2,3,1.0
beethoven_moon,1,9.333333333333334,0.3333333333333333,61,up,2,3,1.3333333333333333
beethoven_moon,1,9.666666666666666,0.3333333333333333,64,up,2,3,1.6666666666666667
beethoven_moon,1,10.0,0.3333333333333333,57,up,2,3,2.0
beethoven_moon,1,10.0,2.0,42,down,4,3,2.0
beethoven_moon,1,10.0,2.0,30,down,4,3,2.0
beethoven_moon,1,10.333333333333334,0.3333333333333333,62,up,2,3,2.3333333333333335
beethoven_moon,1,10.666666666666666,0.3333333333333333,66,up,2,3,2.6666666666666665
beethoven_moon,1,11.0,0.3333333333333333,57,up,2,3,3.0
beethoven_moon,1,11.333333333333334,0.3333333333333333,62,up,2,3,3.3333333333333335
beethoven_moon,1,11.666666666666666,0.3333333333333333,66,up,2,3,3.6666666666666665
beethoven_moon,1,12.0,0.3333333333333333,56,up,2,4,0.0
beethoven_moon,1,12.0,2.0,44,down,4,4,0.0
beethoven_moon,1,12.0,2.0,32,down,4,4,0.0
beethoven_moon,1,12.333333333333334,0.3333333333333333,60,up,2,4,0.3333333333333333
beethoven_moon,1,12.666666666666666,0.3333333333333333,66,up,2,4,0.6666666666666666
beethoven_moon,1,13.0,0.3333333333333333,56,up,2,4,1.0
beethoven_moon,1,13.333333333333334,0.3333333333333333,61,up,2,4,1.3333333333333333
beethoven_moon,1,13.666666666666666,0.3333333333333333,64,up,2,4,1.6666666666666667
beethoven_moon,1,14.0,0.3333333333333333,56,up,2,4,2.0
beethoven_moon,1,14.0,2.0,44,down,4,4,2.0
beethoven_moon,1,14.0,2.0,32,down,4,4,2.0
beethoven_moon,1,14.333333333333334,0.3333333333333333,61,up,2,4,2.3333333333333335
beethoven_moon,1,14.666666666666666,0.3333333333333333,63,up,2,4,2.6666666666666665
beethoven_moon,1,15.0,0.3333333333333333,54,up,2,4,3.0
beethoven_moon,1,15.333333333333334,0.3333333333333333,60,up,2,4,3.3333333333333335
beethoven_moon,1,15.666666666666666,0.3333333333333333,63,up,2,4,3.6666666666666665
beethoven_moon,1,16.0,0.3333333333333333,52,down,2,5,0.0
beethoven_moon,1,16.0,4.0,49,down,4,5,0.0
beethoven_moon,1,16.0,4.0,44,down,4,5,0.0
beethoven_moon,1,16.0,4.0,37,down,4,5,0.0
beethoven_moon,1,16.333333333333332,0.3333333333333333,56,down,2,5,0.3333333333333333
beethoven_moon,1,16.666666666666668,0.3333333333333333,61,down,2,5,0.6666666666666666
beethoven_moon,1,17.0,0.3333333333333333,56,up,2,5,1.0
beethoven_moon,1,17.333333333333332,0.3333333333333333,61,up,2,5,1.3333333333333333
beethoven_moon,1,17.666666666666668,0.3333333333333333,64,up,2,5,1.6666666666666667
beethoven_moon,1,18.0,0.3333333333333333,56,up,2,5,2.0
beethoven_moon,1,18.333333333333332,0.3333333333333333,61,up,2,5,2.3333333333333335
beethoven_moon,1,18.666666666666668,0.3333333333333333,64,up,2,5,2.6666666666666665
beethoven_moon,1,19.0,0.75,68,up,1,5,3.0
beethoven_moon,1,19.0,0.3333333333333333,56,up,2,5,3.0
beethoven_moon,1,19.333333333333332,0.3333333333333333,61,up,2,5,3.3333333333333335
beethoven_moon,1,19.666666666666668,0.3333333333333333,64,up,2,5,3.6666666666666665
beethoven_moon,1,19.75,0.25,68,up,1,5,3.75
beethoven_moon,1,20.0,3.0,68,up,1,6,0.0
beethoven_moon,1,20.0,0.3333333333333333,56,up,2,6,0.0
beethoven_moon,1,20.0,4.0,48,down,4,6,0.0
beethoven_moon,1,20.0,4.0,44,down,4,6,0.0
beethoven_moon,1,20.0,4.0,36,down,4,6,0.0
beethoven_moon,1,20.333333333333332,0.3333333333333333,63,up,2,6,0.3333333333333333
beethoven_moon,1,20.666666666666668,0.3333333333333333,66,up,2,6,0.6666666666666666
beethoven_moon,1,21.0,0.3333333333333333,56,up,2,6,1.0
beethoven_moon,1,21.333333333333332,0.3333333333333333,63,up,2,6,1.3333333333333333
beethoven_moon,1,21.666666666666668,0.3333333333333333,66,up,2,6,1.6666666666666667
beethoven_moon,1,22.0,0.3333333333333333,56,up,2,6,2.0
beethoven_moon,1,22.333333333333332,0.3333333333333333,63,up,2,6,2.3333333333333335
beethoven_moon,1,22.666666666666668,0.3333333333333333,66,up,2,6,2.6666666666666665
beethoven_moon,1,23.0,0.75,68,up,1,6,3.0
beethoven_moon,1,23.0,0.3333333333333333,56,up,2,6,3.0
beethoven_moon,1,23.333333333333332,0.3333333333333333,63,up,2,6,3.3333333333333335
beethoven_moon,1,23.666666666666668,0.3333333333333333,66,up,2,6,3.6666666666666665
beethoven_moon,1,23.75,0.25,68,up,1,6,3.75
beethoven_moon,1,24.0,2.0,68,up,1,7,0.0
beethoven_moon,1,24.0,0.3333333333333333,56,up,2,7,0.0
beethoven_moon,1,24.0,2.0,49,down,4,7,0.0
beethoven_moon,1,24.0,2.0,37,down,4,7,0.0
beethoven_moon,1,24.333333333333332,0.3333333333333333,61,up,2,7,0.3333333333333333
beethoven_moon,1,24.666666666666668,0.3333333333333333,64,up,2,7,0.6666666666666666
beethoven_moon,1,25.0,0.3333333333333333,56,up,2,7,1.0
beethoven_moon,1,25.333333333333332,0.3333333333333333,61,up,2,7,1.3333333333333333
beethoven_moon,1,25.666666666666668,0.3333333333333333,64,up,2,7,1.6666666666666667
beethoven_moon,1,26.0,2.0,69,up,1,7,2.0
beethoven_moon,1,26.0,0.3333333333333333,57,up,2,7,2.0
beethoven_moon,1,26.0,2.0,42,down,4,7,2.0
beethoven_moon,1,26.0,2.0,30,down,4,7,2.0
beethoven_moon,1,26.333333333333332,0.3333333333333333,61,up,2,7,2.3333333333333335
beethoven_moon,1,26.666666666666668,0.3333333333333333,66,up,2,7,2.6666666666666665
beethoven_moon,1,27.0,0.3333333333333333,57,up,2,7,3.0
beethoven_moon,1,27.333333333333332,0.3333333333333333,61,up,2,7,3.3333333333333335
beethoven_moon,1,27.666666666666668,0.3333333333333333,66,up,2,7,3.6666666666666665
beethoven_moon,1,28.0,2.0,68,up,1,8,0.0
beethoven_moon,1,28.0,0.3333333333333333,56,up,2,8,0.0
beethoven_moon,1,28.0,2.0,47,down,4,8,0.0
beethoven_moon,1,28.0,2.0,35,down,4,8,0.0
beethoven_moon,1,28.333333333333332,0.3333333333333333,59,up,2,8,0.3333333333333333
beethoven_moon,1,28.666666666666668,0.3333333333333333,64,up,2,8,0.6666666666666666
beethoven_moon,1,29.0,0.3333333333333333,56,up,2,8,1.0
beethoven_moon,1,29.333333333333332,0.3333333333333333,59,up,2,8,1.3333333333333333
beethoven_moon,1,29.666666666666668,0.3333333333333333,64,up,2,8,1.6666666666666667
beethoven_moon,1,30.0,1.0,66,up,1,8,2.0
beethoven_moon,1,30.0,0.3333333333333333,57,up,2,8,2.0
beethoven_moon,1,30.0,2.0,47,down,4,8,2.0
beethoven_moon,1,30.0,2.0,35,down,4,8,2.0
beethoven_moon,1,30.333333333333332,0.3333333333333333,59,up,2,8,2.3333333333333335
beethoven_moon,1,30.666666666666668,0.3333333333333333,63,up,2,8,2.6666666666666665
beethoven_moon,1,31.0,1.0,71,up,1,8,3.0
beethoven_moon,1,31.0,0.3333333333333333,57,up,2,8,3.0
beethoven_moon,1,31.333333333333332,0.3333333333333333,59,up,2,8,3.3333333333333335
beethoven_moon,1,31.666666666666668,0.33333333333333215,63,up,2,8,3.6666666666666665
beethoven_elise,1,0.0,0.25,76,up,1,1,-0.5
beethoven_elise,1,0.25,0.25,75,up,1,1,-0.25
beethoven_elise,1,0.5,0.25,76,up,1,1,0.0
beethoven_elise,1,0.75,0.25,75,up,1,1,0.25
beethoven_elise,1,1.0,0.25,76,up,1,1,0.5
beethoven_elise,1,1.25,0.25,71,up,1,1,0.75
beethoven_elise,1,1.5,0.25,74,up,1,1,1.0
beethoven_elise,1,1.75,0.25,72,up,1,1,1.25
beethoven_elise,1,2.0,0.5,69,up,1,2,0.0
beethoven_elise,1,2.0,0.25,45,down,2,2,0.0
beethoven_elise,1,2.25,0.25,52,down,2,2,0.25
beethoven_elise,1,2.5,0.25,57,down,2,2,0.5
beethoven_elise,1,2.75,0.25,60,up,1,2,0.75
beethoven_elise,1,3.0,0.25,64,up,1,2,1.0
beethoven_elise,1,3.25,0.25,69,up,1,2,1.25
beethoven_elise,1,3.5,0.5,71,up,1,3,0.0
beethoven_elise,1,3.5,0.25,40,down,2,3,0.0
beethoven_elise,1,3.75,0.25,52,down,2,3,0.25
beethoven_elise,1,4.0,0.25,56,down,2,3,0.5
beethoven_elise,1,4.25,0.25,64,up,1,3,0.75
beethoven_elise,1,4.5,0.25,68,up,1,3,1.0
beethoven_elise,1,4.75,0.25,71,up,1,3,1.25
beethoven_elise,1,5.0,0.5,72,up,1,4,0.0
beethoven_elise,1,5.0,0.25,45,down,2,4,0.0
beethoven_elise,1,5.25,0.25,52,down,2,4,0.25
beethoven_elise,1,5.5,0.25,57,down,2,4,0.5
beethoven_elise,1,5.75,0.25,64,up,1,4,0.75
beethoven_elise,1,6.0,0.25,76,up,1,4,1.0
beethoven_elise,1,6.25,0.25,75,up,1,4,1.25
beethoven_elise,1,6.5,0.25,76,up,1,5,0.0
beethoven_elise,1,6.75,0.25,75,up,1,5,0.25
beethoven_elise,1,7.0,0.25,76,up,1,5,0.5
beethoven_elise,1,7.25,0.25,71,up,1,5,0.75
beethoven_elise,1,7.5,0.25,74,up,1,5,1.0
beethoven_elise,1,7.75,0.25,72,up,1,5,1.25
beethoven_elise,1,8.0,0.5,69,up,1,6,0.0
beethoven_elise,1,8.0,0.25,45,down,2,6,0.0
beethoven_elise,1,8.25,0.25,52,down,2,6,0.25
beethoven_elise,1,8.5,0.25,57,down,2,6,0.5
beethoven_elise,1,8.75,0.25,60,up,1,6,0.75
beethoven_elise,1,9.0,0.25,64,up,1,6,1.0
beethoven_elise,1,9.25,0.25,69,up,1,6,1.25
beethoven_elise,1,9.5,0.5,71,up,1,7,0.0
beethoven_elise,1,9.5,0.25,40,down,2,7,0.0
beethoven_elise,1,9.75,0.25,52,down,2,7,0.25
beethoven_elise,1,10.0,0.25,56,down,2,7,0.5
beethoven_elise,1,10.25,0.25,64,up,1,7,0.75
beethoven_elise,1,10.5,0.25,72,up,1,7,1.0
beethoven_elise,1,10.75,0.25,71,up,1,7,1.25
beethoven_elise,1,11.0,1.0,69,up,1,8,0.0
beethoven_elise,1,11.0,0.25,45,down,2,8,0.0
beethoven_elise,1,11.25,0.25,52,down,2,8,0.25
beethoven_elise,1,11.5,0.25,57,down,2,8,0.5
beethoven_elise,1,12.0,0.25,76,up,1,8,1.0
beethoven_elise,1,12.25,0.25,75,up,1,8,1.25
schubert,1,0.0,4.0,70,upII,2,1,0.0
schubert,1,0.0,4.0,42,downIII,5,1,0.0
schubert,1,0.0,4.0,49,downIII,5,1,0.0
schubert,1,0.3333333333333333,0.3333333333333333,58,upII,3,1,0.3333333333333333
schubert,1,0.6666666666666666,0.3333333333333333,61,upII,3,1,0.6666666666666666
schubert,1,1.0,0.3333333333333333,66,upII,3,1,1.0
schubert,1,1.3333333333333333,0.3333333333333333,61,upII,3,1,1.3333333333333333
schubert,1,1.6666666666666667,0.3333333333333333,58,upII,3,1,1.6666666666666667
schubert,1,2.0,0.3333333333333333,61,upII,3,1,2.0
schubert,1,2.3333333333333335,0.3333333333333333,58,upII,3,1,2.3333333333333335
schubert,1,2.6666666666666665,0.3333333333333333,61,upII,3,1,2.6666666666666665
schubert,1,3.0,0.3333333333333333,66,upII,3,1,3.0
schubert,1,3.3333333333333335,0.3333333333333333,61,upII,3,1,3.3333333333333335
schubert,1,3.6666666666666665,0.3333333333333333,58,upII,3,1,3.6666666666666665
schubert,1,4.0,2.0,70,upII,2,1,4.0
schubert,1,4.0,2.0,42,downIII,5,1,4.0
schubert,1,4.0,2.0,49,downIII,5,1,4.0
schubert,1,4.333333333333333,0.3333333333333333,58,upII,3,1,4.333333333333333
schubert,1,4.666666666666667,0.3333333333333333,61,upII,3,1,4.666666666666667
schubert,1,5.0,0.3333333333333333,66,upII,3,1,5.0
schubert,1,5.333333333333333,0.3333333333333333,61,upII,3,1,5.333333333333333
schubert,1,5.666666666666667,0.3333333333333333,58,upII,3,1,5.666666666666667
schubert,1,6.0,2.0,70,upII,2,1,6.0
schubert,1,6.0,2.0,42,downIII,5,1,6.0
schubert,1,6.0,2.0,49,downIII,5,1,6.0
schubert,1,6.333333333333333,0.3333333333333333,58,upII,3,1,6.333333333333333
schubert,1,6.666666666666667,0.3333333333333333,61,upII,3,1,6.666666666666667
schubert,1,7.0,0.3333333333333333,66,upII,3,1,7.0
schubert,1,7.333333333333333,0.3333333333333333,61,upII,3,1,7.333333333333333
schubert,1,7.666666666666667,0.3333333333333333,58,upII,3,1,7.666666666666667
schubert,1,8.0,4.0,70,upII,2,2,0.0
schubert,1,8.0,4.0,39,downIII,5,2,0.0
schubert,1,8.0,4.0,51,downIII,5,2,0.0
schubert,1,8.333333333333334,0.3333333333333333,58,upII,3,2,0.3333333333333333
schubert,1,8.666666666666666,0.3333333333333333,63,upII,3,2,0.6666666666666666
schubert,1,9.0,0.3333333333333333,66,upII,3,2,1.0
schubert,1,9.333333333333334,0.3333333333333333,63,upII,3,2,1.3333333333333333
schubert,1,9.666666666666666,0.3333333333333333,58,upII,3,2,1.6666666666666667
schubert,1,10.0,0.3333333333333333,63,upII,3,2,2.0
schubert,1,10.333333333333334,0.3333333333333333,58,upII,3,2,2.3333333333333335
schubert,1,10.666666666666666,0.3333333333333333,63,upII,3,2,2.6666666666666665
schubert,1,11.0,0.3333333333333333,66,upII,3,2,3.0
schubert,1,11.333333333333334,0.3333333333333333,63,upII,3,2,3.3333333333333335
schubert,1,11.666666666666666,0.3333333333333333,58,upII,3,2,3.6666666666666665
schubert,1,12.0,4.0,66,upII,2,2,4.0
schubert,1,12.0,4.0,39,downIII,5,2,4.0
schubert,1,12.0,4.0,51,downIII,5,2,4.0
schubert,1,12.333333333333334,0.3333333333333333,54,upII,3,2,4.333333333333333
schubert,1,12.666666666666666,0.3333333333333333,58,upII,3,2,4.666666666666667
schubert,1,13.0,0.3333333333333333,63,upII,3,2,5.0
schubert,1,13.333333333333334,0.3333333333333333,58,upII,3,2,5.333333333333333
schubert,1,13.666666666666666,0.3333333333333333,54,upII,3,2,5.666666666666667
schubert,1,14.0,0.3333333333333333,58,upII,3,2,6.0
schubert,1,14.333333333333334,0.3333333333333333,54,upII,3,2,6.333333333333333
schubert,1,14.666666666666666,0.3333333333333333,58,upII,3,2,6.666666666666667
schubert,1,15.0,0.3333333333333333,63,upII,3,2,7.0
schubert,1,15.333333333333334,0.3333333333333333,58,upII,3,2,7.333333333333333
schubert,1,15.666666666666666,0.3333333333333333,54,upII,3,2,7.666666666666667
schubert,1,16.0,4.0,68,upII,2,3,0.0
schubert,1,16.0,4.0,35,downIII,5,3,0.0
schubert,1,16.0,4.0,47,downIII,5,3,0.0
schubert,1,16.333333333333332,0.3333333333333333,56,upII,3,3,0.3333333333333333
schubert,1,16.666666666666668,0.3333333333333333,59,upII,3,3,0.6666666666666666
schubert,1,17.0,0.3333333333333333,63,upII,3,3,1.0
schubert,1,17.333333333333332,0.3333333333333333,59,upII,3,3,1.3333333333333333
schubert,1,17.666666666666668,0.3333333333333333,56,upII,3,3,1.6666666666666667
schubert,1,18.0,0.3333333333333333,59,upII,3,3,2.0
schubert,1,18.333333333333332,0.3333333333333333,56,upII,3,3,2.3333333333333335
schubert,1,18.666666666666668,0.3333333333333333,59,upII,3,3,2.6666666666666665
schubert,1,19.0,0.3333333333333333,63,upII,3,3,3.0
schubert,1,19.333333333333332,0.3333333333333333,59,upII,3,3,3.3333333333333335
schubert,1,19.666666666666668,0.3333333333333333,56,upII,3,3,3.6666666666666665
schubert,1,20.0,1.0,66,upII,2,3,4.0
schubert,1,20.0,3.0,37,downIII,5,3,4.0
schubert,1,20.0,3.0,49,downIII,5,3,4.0
schubert,1,20.333333333333332,0.3333333333333333,56,upII,3,3,4.333333333333333
schubert,1,20.666666666666668,0.3333333333333333,59,upII,3,3,4.666666666666667
schubert,1,21.0,1.0,65,upII,2,3,5.0
schubert,1,21.333333333333332,0.3333333333333333,56,upII,3,3,5.333333333333333
schubert,1,21.666666666666668,0.3333333333333333,59,upII,3,3,5.666666666666667
schubert,1,22.0,1.0,63,upII,2,3,6.0
schubert,1,22.333333333333332,0.3333333333333333,56,upII,3,3,6.333333333333333
schubert,1,22.666666666666668,0.3333333333333333,59,upII,3,3,6.666666666666667
schubert,1,23.0,1.0,61,upII,2,3,7.0
schubert,1,23.0,1.0,47,downIII,5,3,7.0
schubert,1,23.0,1.0,49,downIII,5,3,7.0
schubert,1,23.333333333333332,0.3333333333333333,53,upII,3,3,7.333333333333333
schubert,1,23.666666666666668,0.3333333333333333,56,upII,3,3,7.666666666666667
schubert,1,24.0,2.0,66,upII,2,4,0.0
schubert,1,24.0,2.0,46,downIII,5,4,0.0
schubert,1,24.0,2.0,49,downIII,5,4,0.0
schubert,1,24.333333333333332,0.3333333333333333,54,upII,3,4,0.3333333333333333
schubert,1,24.666666666666668,0.3333333333333333,58,upII,3,4,0.6666666666666666
schubert,1,25.0,0.3333333333333333,61,upII,3,4,1.0
schubert,1,25.333333333333332,0.3333333333333333,58,upII,3,4,1.3333333333333333
schubert,1,25.666666666666668,0.3333333333333333,54,upII,3,4,1.6666666666666667
schubert,1,26.0,2.0,70,upII,2,4,2.0
schubert,1,26.0,2.0,42,downIII,5,4,2.0
schubert,1,26.0,2.0,51,downIII,5,4,2.0
schubert,1,26.333333333333332,0.3333333333333333,60,upII,3,4,2.3333333333333335
schubert,1,26.666666666666668,0.3333333333333333,63,upII,3,4,2.6666666666666665
schubert,1,27.0,0.3333333333333333,66,upII,3,4,3.0
schubert,1,27.333333333333332,0.3333333333333333,63,upII,3,4,3.3333333333333335
schubert,1,27.666666666666668,0.3333333333333333,60,upII,3,4,3.6666666666666665
schubert,1,28.0,3.0,68,upII,2,4,4.0
schubert,1,28.0,4.0,37,downIII,5,4,4.0
schubert,1,28.0,4.0,53,downIII,5,4,4.0
schubert,1,28.333333333333332,0.3333333333333333,56,upII,3,4,4.333333333333333
schubert,1,28.666666666666668,0.3333333333333333,61,upII,3,4,4.666666666666667
schubert,1,29.0,0.3333333333333333,65,upII,3,4,5.0
schubert,1,29.333333333333332,0.3333333333333333,61,upII,3,4,5.333333333333333
schubert,1,29.666666666666668,0.3333333333333333,56,upII,3,4,5.666666666666667
schubert,1,30.0,0.3333333333333333,61,upII,3,4,6.0
schubert,1,30.333333333333332,0.3333333333333333,56,upII,3,4,6.333333333333333
schubert,1,30.666666666666668,0.3333333333333333,61,upII,3,4,6.666666666666667
schubert,1,31.0,1.0,69,upII,2,4,7.0
schubert,1,31.0,0.3333333333333333,65,upII,3,4,7.0
schubert,1,31.333333333333332,0.3333333333333333,61,upII,3,4,7.333333333333333
schubert,1,31.666666666666668,0.3333333333333333,56,upII,3,4,7.666666666666667
schubert,1,32.0,4.0,70,upII,2,5,0.0
schubert,1,32.0,4.0,42,downIII,5,5,0.0
schubert,1,32.0,4.0,49,downIII,5,5,0.0
schubert,1,32.333333333333336,0.3333333333333333,58,upII,3,5,0.3333333333333333
schubert,1,32.666666666666664,0.3333333333333333,61,upII,3,5,0.6666666666666666
schubert,1,33.0,0.3333333333333333,66,upII,3,5,1.0
schubert,1,33.333333333333336,0.3333333333333333,61,upII,3,5,1.3333333333333333
schubert,1,33.666666666666664,0.3333333333333333,58,upII,3,5,1.6666666666666667
schubert,1,34.0,0.3333333333333333,61,upII,3,5,2.0
schubert,1,34.333333333333336,0.3333333333333333,58,upII,3,5,2.3333333333333335
schubert,1,34.666666666666664,0.3333333333333333,61,upII,3,5,2.6666666666666665
schubert,1,35.0,0.3333333333333333,66,upII,3,5,3.0
schubert,1,35.333333333333336,0.3333333333333333,61,upII,3,5,3.3333333333333335
schubert,1,35.666666666666664,0.3333333333333333,58,upII,3,5,3.6666666666666665
schubert,1,36.0,2.0,70,upII,2,5,4.0
schubert,1,36.0,2.0,42,downIII,5,5,4.0
schubert,1,36.0,2.0,49,downIII,5,5,4.0
schubert,1,36.333333333333336,0.3333333333333333,58,upII,3,5,4.333333333333333
schubert,1,36.666666666666664,0.3333333333333333,61,upII,3,5,4.666666666666667
schubert,1,37.0,0.3333333333333333,66,upII,3,5,5.0
schubert,1,37.333333333333336,0.3333333333333333,61,upII,3,5,5.333333333333333
schubert,1,37.666666666666664,0.3333333333333333,58,upII,3,5,5.666666666666667
schubert,1,38.0,2.0,70,upII,2,5,6.0
schubert,1,38.0,2.0,42,downIII,5,5,6.0
schubert,1,38.0,2.0,49,downIII,5,5,6.0
schubert,1,38.333333333333336,0.3333333333333333,58,upII,3,5,6.333333333333333
schubert,1,38.666666666666664,0.3333333333333333,61,upII,3,5,6.666666666666667
schubert,1,39.0,0.3333333333333333,66,upII,3,5,7.0
schubert,1,39.333333333333336,0.3333333333333333,61,upII,3,5,7.333333333333333
schubert,1,39.666666666666664,0.3333333333333333,58,upII,3,5,7.666666666666667
schubert,1,40.0,4.0,70,upII,2,6,0.0
schubert,1,40.0,4.0,39,downIII,5,6,0.0
schubert,1,40.0,4.0,51,downIII,5,6,0.0
schubert,1,40.333333333333336,0.3333333333333333,58,upII,3,6,0.3333333333333333
schubert,1,40.666666666666664,0.3333333333333333,63,upII,3,6,0.6666666666666666
schubert,1,41.0,0.3333333333333333,66,upII,3,6,1.0
schubert,1,41.333333333333336,0.3333333333333333,63,upII,3,6,1.3333333333333333
schubert,1,41.666666666666664,0.3333333333333333,58,upII,3,6,1.6666666666666667
schubert,1,42.0,0.3333333333333333,63,upII,3,6,2.0
schubert,1,42.333333333333336,0.3333333333333333,58,upII,3,6,2.3333333333333335
schubert,1,42.666666666666664,0.3333333333333333,63,upII,3,6,2.6666666666666665
schubert,1,43.0,0.3333333333333333,66,upII,3,6,3.0
schubert,1,43.333333333333336,0.3333333333333333,63,upII,3,6,3.3333333333333335
schubert,1,43.666666666666664,0.3333333333333333,58,upII,3,6,3.6666666666666665
schubert,1,44.0,2.0,66,upII,2,6,4.0
schubert,1,44.0,2.0,39,downIII,5,6,4.0
schubert,1,44.0,2.0,51,downIII,5,6,4.0
schubert,1,44.333333333333336,0.3333333333333333,54,upII,3,6,4.333333333333333
schubert,1,44.666666666666664,0.3333333333333333,58,upII,3,6,4.666666666666667
schubert,1,45.0,0.3333333333333333,63,upII,3,6,5.0
schubert,1,45.333333333333336,0.3333333333333333,58,upII,3,6,5.333333333333333
schubert,1,45.666666666666664,0.3333333333333333,54,upII,3,6,5.666666666666667
schubert,1,46.0,2.0,65,upII,2,6,6.0
schubert,1,46.0,2.0,34,downIII,5,6,6.0
schubert,1,46.0,2.0,46,downIII,5,6,6.0
schubert,1,46.333333333333336,0.3333333333333333,53,downIII,7,6,6.333333333333333
schubert,1,46.666666666666664,0.3333333333333333,56,downIII,7,6,6.666666666666667
schubert,1,47.0,0.3333333333333333,62,downIII,7,6,7.0
schubert,1,47.333333333333336,0.3333333333333333,56,downIII,7,6,7.333333333333333
schubert,1,47.666666666666664,0.3333333333333333,53,downIII,7,6,7.666666666666667
schubert,1,48.0,2.0,63,upII,2,7,0.0
schubert,1,48.0,2.0,35,downIII,5,7,0.0
schubert,1,48.0,2.0,47,downIII,5,7,0.0
schubert,1,48.333333333333336,0.3333333333333333,51,downIII,7,7,0.3333333333333333
schubert,1,48.666666666666664,0.3333333333333333,54,downIII,7,7,0.6666666666666666
schubert,1,49.0,0.3333333333333333,59,downIII,7,7,1.0
schubert,1,49.333333333333336,0.3333333333333333,54,downIII,7,7,1.3333333333333333
schubert,1,49.666666666666664,0.3333333333333333,51,downIII,7,7,1.6666666666666667
schubert,1,50.0,2.0,68,upII,2,7,2.0
schubert,1,50.0,2.0,32,downIII,5,7,2.0
schubert,1,50.0,2.0,44,downIII,5,7,2.0
schubert,1,50.333333333333336,0.3333333333333333,56,upII,3,7,2.3333333333333335
schubert,1,50.666666666666664,0.3333333333333333,59,upII,3,7,2.6666666666666665
schubert,1,51.0,0.3333333333333333,63,upII,3,7,3.0
schubert,1,51.333333333333336,0.3333333333333333,59,upII,3,7,3.3333333333333335
schubert,1,51.666666666666664,0.3333333333333333,56,upII,3,7,3.6666666666666665
schubert,1,52.0,1.0,66,upII,2,7,4.0
schubert,1,52.0,4.0,37,downIII,5,7,4.0
schubert,1,52.0,4.0,49,downIII,5,7,4.0
